gene_id	mean_nucA_count	mean_nucC_count	mean_nucG_count	mean_nucT_count	mean_nucN_count	mean_nucO_count	mean_gene_length	mean_gc_content
ENSFDAG00000022814	596.0	373.0	338.0	574.0	0.0	0.0	1881.0	0.377990430622
ENSFDAG00000022815	182.0	124.0	100.0	197.0	0.0	0.0	603.0	0.371475953566
ENSFDAG00000022816	421.0	253.0	209.0	435.0	0.0	0.0	1318.0	0.350531107739
ENSFDAG00000014831	212.0	165.0	232.0	162.0	0.0	0.0	771.0	0.514915693904
ENSFDAG00000001937	286.0	198.0	247.0	187.0	0.0	0.0	918.0	0.484749455338
ENSFDAG00000002912	233.0	159.0	212.0	179.0	0.0	0.0	783.0	0.473818646232
ENSFDAG00000022744	932.0	856.0	805.0	794.0	0.0	0.0	3387.0	0.490404487747
ENSFDAG00000022745	354.0	365.5	330.5	309.5	0.0	0.0	1359.5	0.511952923869
ENSFDAG00000022746	70.0	84.0	77.0	66.0	0.0	0.0	297.0	0.542087542088
ENSFDAG00000005286	202.0	115.0	143.0	164.0	0.0	0.0	624.0	0.413461538462
ENSFDAG00000017019	390.0	386.0	346.0	447.0	0.0	0.0	1569.0	0.466539196941
ENSFDAG00000017990	188.0	316.0	278.0	232.0	0.0	0.0	1014.0	0.585798816568
ENSFDAG00000004798	173.0	205.0	161.0	187.0	0.0	0.0	726.0	0.504132231405
ENSFDAG00000002395	212.0	200.0	253.0	148.0	0.0	0.0	813.0	0.557195571956
ENSFDAG00000002545	249.0	228.0	291.0	165.0	0.0	0.0	933.0	0.556270096463
ENSFDAG00000004754	138.0	128.0	157.0	93.0	0.0	0.0	516.0	0.552325581395
ENSFDAG00000024185	116.0	119.0	100.0	98.0	0.0	0.0	433.0	0.505773672055
ENSFDAG00000024186	66.0	83.0	80.0	61.0	0.0	0.0	290.0	0.562068965517
ENSFDAG00000024187	111.666666667	132.333333333	115.333333333	113.333333333	0.0	0.0	472.666666667	0.523977433004
ENSFDAG00000024188	60.0	71.0	53.0	49.0	0.0	0.0	233.0	0.532188841202
ENSFDAG00000005339	573.5	603.5	525.0	608.0	0.0	0.0	2310.0	0.488528138528
ENSFDAG00000011331	631.0	550.0	618.0	593.0	0.0	0.0	2392.0	0.488294314381
ENSFDAG00000029500	140.5	163.5	144.0	139.5	0.0	0.0	587.5	0.523404255319
ENSFDAG00000029508	150.0	157.0	165.0	146.0	0.0	0.0	618.0	0.521035598706
ENSFDAG00000023185	237.0	229.0	182.0	253.0	0.0	0.0	901.0	0.45615982242
ENSFDAG00000024192	259.0	119.0	150.0	212.0	0.0	0.0	740.0	0.363513513514
ENSFDAG00000017975	549.0	394.0	361.0	607.0	0.0	0.0	1911.0	0.395081109367
ENSFDAG00000012899	322.0	354.0	353.0	243.0	0.0	0.0	1272.0	0.555817610063
ENSFDAG00000009001	1744.66666667	2402.33333333	2509.33333333	1413.33333333	0.0	0.0	8069.66666667	0.608657937131
ENSFDAG00000005812	368.0	207.0	306.0	289.0	0.0	0.0	1170.0	0.438461538462
ENSFDAG00000004120	335.0	203.0	259.0	256.0	0.0	0.0	1053.0	0.438746438746
ENSFDAG00000023578	1767.0	1585.0	1576.0	1597.0	0.0	0.0	6525.0	0.484444444444
ENSFDAG00000018045	170.0	223.0	220.0	185.0	0.0	0.0	798.0	0.555137844612
ENSFDAG00000011930	96.0	106.0	112.0	111.0	0.0	0.0	425.0	0.512941176471
ENSFDAG00000023153	254.0	214.0	213.0	245.0	0.0	0.0	926.0	0.461123110151
ENSFDAG00000016475	511.0	494.0	529.0	643.0	0.0	0.0	2177.0	0.469912723932
ENSFDAG00000028455	46.0	60.0	34.0	42.0	0.0	0.0	182.0	0.516483516484
ENSFDAG00000017313	601.0	562.0	533.0	597.0	0.0	0.0	2293.0	0.477540340166
ENSFDAG00000000330	141.0	188.0	165.0	112.0	0.0	0.0	606.0	0.582508250825
ENSFDAG00000033512	96.0	120.0	120.0	86.0	0.0	0.0	422.0	0.568720379147
ENSFDAG00000022341	98.0	83.0	113.0	96.0	0.0	0.0	390.0	0.502564102564
ENSFDAG00000023198	174.0	191.5	164.5	153.0	0.0	0.0	683.0	0.521229868228
ENSFDAG00000021939	161.0	69.0	128.0	82.0	0.0	0.0	440.0	0.447727272727
ENSFDAG00000023043	81.0	138.0	106.0	107.0	0.0	0.0	432.0	0.564814814815
ENSFDAG00000021565	283.0	378.0	359.0	270.0	0.0	0.0	1290.0	0.571317829457
ENSFDAG00000004615	279.0	164.0	216.0	172.0	0.0	0.0	831.0	0.457280385078
ENSFDAG00000015494	147.0	226.0	235.0	151.0	0.0	0.0	759.0	0.607378129117
ENSFDAG00000004402	289.0	200.0	278.0	211.0	0.0	0.0	978.0	0.488752556237
ENSFDAG00000002466	211.0	275.0	190.0	284.0	0.0	0.0	960.0	0.484375
ENSFDAG00000028269	1661.0	1132.0	1168.0	1646.0	0.0	0.0	5607.0	0.410201533797
ENSFDAG00000024089	235.0	161.0	168.0	235.0	0.0	0.0	799.0	0.411764705882
ENSFDAG00000006003	107.0	126.0	99.0	90.0	0.0	0.0	422.0	0.53317535545
ENSFDAG00000000963	126.0	140.0	116.0	117.0	0.0	0.0	499.0	0.513026052104
ENSFDAG00000023964	170.0	153.0	116.0	185.0	0.0	0.0	624.0	0.43108974359
ENSFDAG00000003208	24.0	20.0	20.0	20.0	0.0	0.0	84.0	0.47619047619
ENSFDAG00000022302	95.0	78.0	94.0	109.0	0.0	0.0	376.0	0.457446808511
ENSFDAG00000017190	833.0	793.0	675.0	885.0	0.0	0.0	3186.0	0.460765850596
ENSFDAG00000023214	245.0	139.0	109.0	212.0	0.0	0.0	705.0	0.351773049645
ENSFDAG00000000129	27.0	23.0	25.0	25.0	0.0	0.0	100.0	0.48
ENSFDAG00000023458	70.0	112.0	64.0	64.0	0.0	0.0	310.0	0.567741935484
ENSFDAG00000023459	208.0	335.0	172.0	187.0	0.0	0.0	902.0	0.562084257206
ENSFDAG00000023460	96.0	94.0	80.0	79.0	0.0	0.0	349.0	0.498567335244
ENSFDAG00000015964	754.0	635.0	592.0	1045.0	0.0	0.0	3026.0	0.405485789822
ENSFDAG00000016518	269.0	208.0	264.0	195.0	0.0	0.0	936.0	0.504273504274
ENSFDAG00000022858	151.0	178.0	155.0	142.0	0.0	0.0	626.0	0.531948881789
ENSFDAG00000021889	313.5	263.0	261.0	326.5	0.0	0.0	1164.0	0.450171821306
ENSFDAG00000021890	239.0	207.0	193.0	260.0	0.0	0.0	899.0	0.444938820912
ENSFDAG00000026604	277.0	354.0	270.0	232.0	0.0	0.0	1133.0	0.550750220653
ENSFDAG00000007841	82.0	110.0	143.0	79.0	0.0	0.0	414.0	0.611111111111
ENSFDAG00000004903	201.0	222.0	167.0	238.0	0.0	0.0	828.0	0.469806763285
ENSFDAG00000015978	219.0	246.0	215.0	274.0	0.0	0.0	954.0	0.48322851153
ENSFDAG00000003268	174.0	149.0	169.0	135.0	0.0	0.0	627.0	0.507177033493
ENSFDAG00000023618	321.666666667	142.0	205.666666667	289.0	0.0	0.0	958.333333333	0.362782608696
ENSFDAG00000001103	24.0	23.0	24.0	36.0	0.0	0.0	107.0	0.439252336449
ENSFDAG00000006226	247.0	242.0	268.0	183.0	0.0	0.0	940.0	0.542553191489
ENSFDAG00000006215	387.0	493.0	381.0	327.0	0.0	0.0	1588.0	0.550377833753
ENSFDAG00000006212	609.333333333	528.0	587.333333333	444.666666667	0.0	0.0	2169.33333333	0.514136447449
ENSFDAG00000006150	369.5	416.0	450.5	346.5	0.0	0.0	1582.5	0.547551342812
ENSFDAG00000018925	101.0	115.0	142.0	98.0	0.0	0.0	456.0	0.563596491228
ENSFDAG00000019560	95.0	109.0	134.0	89.0	0.0	0.0	427.0	0.569086651054
ENSFDAG00000006225	75.0	134.0	126.0	100.0	0.0	0.0	435.0	0.597701149425
ENSFDAG00000001152	213.0	266.0	206.0	281.0	0.0	0.0	966.0	0.488612836439
ENSFDAG00000001922	225.0	197.0	247.0	162.0	0.0	0.0	831.0	0.534296028881
ENSFDAG00000018517	747.0	329.0	409.0	629.0	0.0	0.0	2114.0	0.349101229896
ENSFDAG00000021756	568.5	358.0	433.5	615.5	0.0	0.0	1975.5	0.40065806125
ENSFDAG00000005960	249.0	278.0	289.0	206.0	0.0	0.0	1022.0	0.554794520548
ENSFDAG00000018841	56.0	67.0	72.0	61.5	0.0	0.0	256.5	0.541910331384
ENSFDAG00000006738	192.0	225.0	185.0	259.0	0.0	0.0	861.0	0.47619047619
ENSFDAG00000025080	75.0	91.0	94.0	87.0	0.0	0.0	347.0	0.533141210375
ENSFDAG00000029746	418.0	562.0	594.0	385.0	0.0	0.0	1959.0	0.590096988259
ENSFDAG00000018276	262.0	274.0	299.0	245.0	0.0	0.0	1080.0	0.530555555556
ENSFDAG00000005330	132.0	272.0	314.0	155.0	0.0	0.0	873.0	0.671248568156
ENSFDAG00000003213	146.0	232.0	189.0	204.0	0.0	0.0	771.0	0.546044098573
ENSFDAG00000004697	284.0	198.0	261.0	214.0	0.0	0.0	957.0	0.479623824451
ENSFDAG00000020462	754.0	684.0	593.0	818.0	0.0	0.0	2849.0	0.448227448227
ENSFDAG00000021978	256.0	157.0	122.0	226.0	0.0	0.0	761.0	0.366622864652
ENSFDAG00000023954	832.0	649.0	719.0	764.0	0.0	0.0	2964.0	0.461538461538
ENSFDAG00000023955	704.0	569.0	544.0	693.0	0.0	0.0	2510.0	0.443426294821
ENSFDAG00000017852	194.0	193.0	204.0	209.0	0.0	0.0	800.0	0.49625
ENSFDAG00000005878	391.0	300.0	291.0	403.0	0.0	0.0	1385.0	0.426714801444
ENSFDAG00000004366	267.0	225.0	284.0	166.0	0.0	0.0	942.0	0.54033970276
ENSFDAG00000017749	165.0	270.0	192.0	231.0	0.0	0.0	858.0	0.538461538462
ENSFDAG00000012528	153.0	268.0	249.0	236.0	0.0	0.0	906.0	0.5706401766
ENSFDAG00000000220	207.0	254.0	177.0	310.0	0.0	0.0	948.0	0.454641350211
ENSFDAG00000023164	52.0	59.0	69.0	53.0	0.0	0.0	233.0	0.549356223176
ENSFDAG00000000001	27.0	12.0	11.0	18.0	0.0	0.0	68.0	0.338235294118
ENSFDAG00000000002	356.0	212.0	171.0	228.0	0.0	0.0	967.0	0.396070320579
ENSFDAG00000000003	26.0	12.0	11.0	17.0	0.0	0.0	66.0	0.348484848485
ENSFDAG00000000004	607.0	320.0	262.0	362.0	0.0	0.0	1551.0	0.375241779497
ENSFDAG00000000005	24.0	18.0	13.0	20.0	0.0	0.0	75.0	0.413333333333
ENSFDAG00000000006	312.0	299.0	108.0	239.0	0.0	0.0	958.0	0.4248434238
ENSFDAG00000000007	25.0	9.0	13.0	22.0	0.0	0.0	69.0	0.31884057971
ENSFDAG00000000008	29.0	21.0	8.0	13.0	0.0	0.0	71.0	0.408450704225
ENSFDAG00000000009	19.0	21.0	14.0	14.0	0.0	0.0	68.0	0.514705882353
ENSFDAG00000000010	369.0	333.0	91.0	249.0	0.0	0.0	1042.0	0.406909788868
ENSFDAG00000000011	28.0	13.0	10.0	18.0	0.0	0.0	69.0	0.333333333333
ENSFDAG00000000012	27.0	17.0	7.0	18.0	0.0	0.0	69.0	0.347826086957
ENSFDAG00000000013	23.0	19.0	12.0	19.0	0.0	0.0	73.0	0.424657534247
ENSFDAG00000000014	21.0	19.0	9.0	17.0	0.0	0.0	66.0	0.424242424242
ENSFDAG00000000015	14.0	22.0	12.0	21.0	0.0	0.0	69.0	0.492753623188
ENSFDAG00000000016	450.0	430.0	255.0	407.0	0.0	0.0	1542.0	0.444228274968
ENSFDAG00000000017	23.0	24.0	12.0	10.0	0.0	0.0	69.0	0.521739130435
ENSFDAG00000000018	28.0	12.0	7.0	22.0	0.0	0.0	69.0	0.275362318841
ENSFDAG00000000019	228.0	191.0	96.0	169.0	0.0	0.0	684.0	0.419590643275
ENSFDAG00000000020	27.0	11.0	10.0	20.0	0.0	0.0	68.0	0.308823529412
ENSFDAG00000000021	86.0	57.0	14.0	47.0	0.0	0.0	204.0	0.348039215686
ENSFDAG00000000022	226.0	222.0	64.0	169.0	0.0	0.0	681.0	0.419970631424
ENSFDAG00000000023	220.0	233.0	124.0	207.0	0.0	0.0	784.0	0.455357142857
ENSFDAG00000000024	23.0	19.0	11.0	15.0	0.0	0.0	68.0	0.441176470588
ENSFDAG00000000025	104.0	109.0	45.0	88.0	0.0	0.0	346.0	0.445086705202
ENSFDAG00000000026	30.0	12.0	6.0	23.0	0.0	0.0	71.0	0.253521126761
ENSFDAG00000000027	92.0	85.0	37.0	83.0	0.0	0.0	297.0	0.410774410774
ENSFDAG00000000028	449.0	456.0	140.0	333.0	0.0	0.0	1378.0	0.432510885341
ENSFDAG00000000029	29.0	11.0	8.0	21.0	0.0	0.0	69.0	0.275362318841
ENSFDAG00000000030	24.0	13.0	7.0	15.0	0.0	0.0	59.0	0.338983050847
ENSFDAG00000000031	29.0	11.0	12.0	18.0	0.0	0.0	70.0	0.328571428571
ENSFDAG00000000032	599.0	521.0	211.0	481.0	0.0	0.0	1812.0	0.403973509934
ENSFDAG00000000033	221.0	139.0	54.0	117.0	0.0	0.0	531.0	0.363465160075
ENSFDAG00000000034	26.0	15.0	9.0	18.0	0.0	0.0	68.0	0.352941176471
ENSFDAG00000000035	351.0	351.0	153.0	285.0	0.0	0.0	1140.0	0.442105263158
ENSFDAG00000000036	21.0	16.0	10.0	22.0	0.0	0.0	69.0	0.376811594203
ENSFDAG00000000037	23.0	19.0	11.0	13.0	0.0	0.0	66.0	0.454545454545
ENSFDAG00000030073	155.0	115.0	91.0	137.0	0.0	0.0	498.0	0.413654618474
ENSFDAG00000023042	60.0	59.0	72.0	54.0	0.0	0.0	245.0	0.534693877551
ENSFDAG00000023333	747.0	447.5	426.0	589.5	0.0	0.0	2210.0	0.395248868778
ENSFDAG00000008311	115.0	170.0	171.0	100.0	0.0	0.0	556.0	0.613309352518
ENSFDAG00000003936	190.0	194.0	141.0	240.0	0.0	0.0	765.0	0.437908496732
ENSFDAG00000028136	54.0	42.0	43.0	74.0	0.0	0.0	213.0	0.399061032864
ENSFDAG00000011835	1113.0	1380.0	987.0	1228.0	0.0	0.0	4708.0	0.502761257434
ENSFDAG00000021651	290.0	270.0	310.0	267.0	0.0	0.0	1137.0	0.510114335972
ENSFDAG00000021652	205.0	172.0	143.0	197.0	0.0	0.0	717.0	0.439330543933
ENSFDAG00000012712	120.0	143.0	168.0	106.0	0.0	0.0	537.0	0.579143389199
ENSFDAG00000023625	72.0	66.0	95.0	93.0	0.0	0.0	326.0	0.493865030675
ENSFDAG00000012853	403.0	383.0	363.0	414.0	0.0	0.0	1563.0	0.477287268074
ENSFDAG00000026375	253.0	201.333333333	181.0	300.333333333	0.0	0.0	935.666666667	0.408621303883
ENSFDAG00000029112	107.0	148.0	246.0	152.0	0.0	0.0	653.0	0.60336906585
ENSFDAG00000027508	81.0	98.0	82.0	60.0	0.0	0.0	321.0	0.560747663551
ENSFDAG00000021610	169.0	131.0	115.0	174.0	0.0	0.0	589.0	0.41765704584
ENSFDAG00000000905	246.0	202.0	288.0	176.0	0.0	0.0	912.0	0.537280701754
ENSFDAG00000025224	260.0	178.0	157.0	295.0	0.0	0.0	890.0	0.376404494382
ENSFDAG00000000721	171.0	254.0	203.0	233.0	0.0	0.0	861.0	0.530778164925
ENSFDAG00000020540	284.0	202.0	261.0	210.0	0.0	0.0	957.0	0.483803552769
ENSFDAG00000001062	239.0	165.0	230.0	176.0	0.0	0.0	810.0	0.487654320988
ENSFDAG00000022196	87.5	99.0	94.0	82.5	0.0	0.0	363.0	0.531680440771
ENSFDAG00000021946	493.0	342.0	373.0	489.0	0.0	0.0	1697.0	0.421331761933
ENSFDAG00000029728	379.0	223.0	262.0	354.0	0.0	0.0	1218.0	0.398193760263
ENSFDAG00000023245	346.0	418.0	375.0	326.0	0.0	0.0	1465.0	0.541296928328
ENSFDAG00000015344	288.0	202.0	230.0	195.0	0.0	0.0	915.0	0.472131147541
ENSFDAG00000005986	182.0	192.0	230.0	125.0	0.0	0.0	729.0	0.578875171468
ENSFDAG00000031504	173.0	215.0	152.0	186.0	0.0	0.0	726.0	0.505509641873
ENSFDAG00000016040	182.0	153.0	143.0	122.0	0.0	0.0	600.0	0.493333333333
ENSFDAG00000021891	114.0	98.0	82.0	130.0	0.0	0.0	424.0	0.424528301887
ENSFDAG00000008037	273.0	212.0	261.0	193.0	0.0	0.0	939.0	0.503727369542
ENSFDAG00000000775	1225.0	1700.0	1702.0	1134.0	0.0	0.0	5761.0	0.590522478736
ENSFDAG00000025710	279.0	521.0	531.0	326.0	0.0	0.0	1657.0	0.634882317441
ENSFDAG00000006621	210.0	264.0	240.0	178.0	0.0	0.0	892.0	0.565022421525
ENSFDAG00000005012	31.0	31.0	34.0	17.0	0.0	0.0	113.0	0.575221238938
ENSFDAG00000023457	123.0	215.0	123.0	122.0	0.0	0.0	583.0	0.579759862779
ENSFDAG00000023724	329.0	297.0	261.0	353.0	0.0	0.0	1240.0	0.45
ENSFDAG00000027838	147.0	169.0	153.0	144.0	0.0	0.0	613.0	0.52528548124
ENSFDAG00000027840	91.0	88.0	83.0	76.0	0.0	0.0	338.0	0.505917159763
ENSFDAG00000023314	137.0	118.0	122.0	154.0	0.0	0.0	531.0	0.45197740113
ENSFDAG00000006209	272.0	171.0	169.0	210.0	0.0	0.0	822.0	0.413625304136
ENSFDAG00000022260	321.0	298.0	305.0	348.0	0.0	0.0	1272.0	0.474056603774
ENSFDAG00000001855	23.0	23.0	22.0	23.0	0.0	0.0	91.0	0.494505494505
ENSFDAG00000006220	295.0	210.0	242.0	247.0	0.0	0.0	994.0	0.454728370221
ENSFDAG00000024066	181.0	109.0	95.0	170.0	0.0	0.0	555.0	0.367567567568
ENSFDAG00000022943	131.0	62.0	65.0	154.0	0.0	0.0	412.0	0.308252427184
ENSFDAG00000002805	19.0	16.0	26.0	16.0	0.0	0.0	77.0	0.545454545455
ENSFDAG00000021760	360.0	230.0	285.0	255.0	0.0	0.0	1130.0	0.455752212389
ENSFDAG00000002235	61.0	50.0	62.0	61.0	0.0	0.0	234.0	0.478632478632
ENSFDAG00000023934	56.0	38.0	46.0	55.0	0.0	0.0	195.0	0.430769230769
ENSFDAG00000026484	209.0	252.0	277.0	202.0	0.0	0.0	940.0	0.562765957447
ENSFDAG00000001984	150.0	181.0	147.0	221.0	0.0	0.0	699.0	0.469241773963
ENSFDAG00000028348	75.0	55.0	65.0	107.0	0.0	0.0	302.0	0.397350993377
ENSFDAG00000021979	1152.0	1155.0	1331.0	1068.0	0.0	0.0	4706.0	0.528261793455
ENSFDAG00000025362	561.0	772.0	819.0	584.0	0.0	0.0	2736.0	0.581505847953
ENSFDAG00000023195	400.0	315.5	253.5	559.5	0.0	0.0	1528.5	0.372260385999
ENSFDAG00000023968	232.0	158.0	193.0	197.0	0.0	0.0	780.0	0.45
ENSFDAG00000028951	336.0	170.0	219.0	312.0	0.0	0.0	1037.0	0.375120540019
ENSFDAG00000025254	170.0	112.0	114.0	176.0	0.0	0.0	572.0	0.395104895105
ENSFDAG00000021888	102.0	80.0	80.0	112.0	0.0	0.0	374.0	0.427807486631
ENSFDAG00000028555	67.0	56.0	77.0	68.0	0.0	0.0	268.0	0.496268656716
ENSFDAG00000019677	166.0	257.0	209.0	292.0	0.0	0.0	924.0	0.504329004329
ENSFDAG00000032823	289.0	331.0	266.0	298.0	0.0	0.0	1184.0	0.504222972973
ENSFDAG00000021945	551.0	455.0	485.0	475.0	0.0	0.0	1966.0	0.478128179044
ENSFDAG00000018120	1117.0	587.0	624.0	833.0	0.0	0.0	3161.0	0.383106611832
ENSFDAG00000023488	715.0	632.0	711.0	690.0	0.0	0.0	2748.0	0.488719068413
ENSFDAG00000033452	80.0	150.0	84.0	90.0	0.0	0.0	404.0	0.579207920792
ENSFDAG00000023444	169.0	91.0	100.0	147.0	0.0	0.0	507.0	0.376725838264
ENSFDAG00000019397	182.0	269.0	212.0	312.0	0.0	0.0	975.0	0.493333333333
ENSFDAG00000005206	334.0	326.0	287.0	358.0	0.0	0.0	1305.0	0.469731800766
ENSFDAG00000021580	271.0	201.0	168.0	349.0	0.0	0.0	989.0	0.373104145602
ENSFDAG00000015807	382.0	289.0	369.0	289.0	0.0	0.0	1329.0	0.49510910459
ENSFDAG00000002788	19.0	16.0	26.0	16.0	0.0	0.0	77.0	0.545454545455
ENSFDAG00000006064	187.0	223.0	168.0	230.0	0.0	0.0	808.0	0.483910891089
ENSFDAG00000023513	165.0	168.0	215.0	122.0	0.0	0.0	670.0	0.571641791045
ENSFDAG00000006080	186.0	404.0	342.0	205.0	0.0	0.0	1137.0	0.656112576957
ENSFDAG00000005789	52.0	131.0	132.0	81.0	0.0	0.0	396.0	0.664141414141
ENSFDAG00000023027	642.0	484.0	446.0	687.0	0.0	0.0	2259.0	0.411686586985
ENSFDAG00000027140	345.0	252.0	281.0	301.0	0.0	0.0	1179.0	0.452078032231
ENSFDAG00000022747	264.0	196.0	199.0	270.0	0.0	0.0	929.0	0.425188374596
ENSFDAG00000006888	34.0	23.0	17.0	33.0	0.0	0.0	107.0	0.373831775701
ENSFDAG00000023302	168.0	200.0	167.0	202.0	0.0	0.0	737.0	0.497964721845
ENSFDAG00000000945	514.0	572.0	713.0	443.0	0.0	0.0	2242.0	0.57314897413
ENSFDAG00000005065	125.0	199.0	170.0	88.0	0.0	0.0	582.0	0.634020618557
ENSFDAG00000006589	228.0	254.0	220.0	264.0	0.0	0.0	966.0	0.490683229814
ENSFDAG00000022370	65.5	98.5	90.5	64.0	0.0	0.0	318.5	0.593406593407
ENSFDAG00000014150	361.0	426.5	395.5	330.5	0.0	0.0	1513.5	0.543111992071
ENSFDAG00000023720	132.0	238.0	224.0	190.0	0.0	0.0	784.0	0.589285714286
ENSFDAG00000004202	207.0	255.0	180.0	297.0	0.0	0.0	939.0	0.463258785942
ENSFDAG00000023725	66.0	81.0	82.0	64.0	0.0	0.0	293.0	0.556313993174
ENSFDAG00000021566	127.0	109.0	79.0	117.5	0.0	0.0	432.5	0.434682080925
ENSFDAG00000001623	168.0	260.0	216.0	289.0	0.0	0.0	933.0	0.510182207931
ENSFDAG00000003821	102.0	73.0	89.0	89.0	0.0	0.0	353.0	0.458923512748
ENSFDAG00000013847	380.0	151.0	208.0	343.0	0.0	0.0	1082.0	0.33179297597
ENSFDAG00000005000	33.0	25.0	33.0	38.0	0.0	0.0	129.0	0.449612403101
ENSFDAG00000003066	148.0	179.0	155.0	223.0	0.0	0.0	705.0	0.473758865248
ENSFDAG00000020018	233.0	165.0	190.0	171.0	0.0	0.0	759.0	0.467720685112
ENSFDAG00000005865	158.0	106.5	144.5	77.0	0.0	0.0	486.0	0.51646090535
ENSFDAG00000022052	334.0	186.0	206.0	291.0	0.0	0.0	1017.0	0.385447394297
ENSFDAG00000025673	168.0	114.0	167.0	154.0	0.0	0.0	603.0	0.46600331675
ENSFDAG00000023697	311.0	212.0	194.0	362.0	0.0	0.0	1079.0	0.376274328082
ENSFDAG00000021569	616.0	514.0	439.0	510.0	0.0	0.0	2079.0	0.458393458393
ENSFDAG00000023797	336.0	199.0	157.0	373.0	0.0	0.0	1065.0	0.334272300469
ENSFDAG00000006099	712.0	642.0	540.0	654.0	0.0	0.0	2548.0	0.463893249608
ENSFDAG00000023472	135.0	98.0	70.0	167.0	0.0	0.0	470.0	0.357446808511
ENSFDAG00000005765	163.0	262.0	209.0	142.0	0.0	0.0	776.0	0.606958762887
ENSFDAG00000023230	970.0	725.0	747.0	896.0	0.0	0.0	3338.0	0.440982624326
ENSFDAG00000022137	209.0	163.0	239.0	139.0	0.0	0.0	750.0	0.536
ENSFDAG00000021741	542.0	596.0	543.0	538.0	0.0	0.0	2219.0	0.513294276701
ENSFDAG00000001786	36.0	18.0	17.0	33.0	0.0	0.0	104.0	0.336538461538
ENSFDAG00000021574	242.0	109.0	118.0	197.0	0.0	0.0	666.0	0.340840840841
ENSFDAG00000021904	99.0	124.0	117.0	122.0	0.0	0.0	462.0	0.521645021645
ENSFDAG00000006214	126.0	222.0	255.0	162.0	0.0	0.0	765.0	0.623529411765
ENSFDAG00000021560	405.0	248.0	255.0	470.0	0.0	0.0	1378.0	0.365021770682
ENSFDAG00000022259	119.0	97.0	124.0	117.0	0.0	0.0	457.0	0.483588621444
ENSFDAG00000022303	737.0	484.0	555.0	638.0	0.0	0.0	2414.0	0.430405965203
ENSFDAG00000029739	356.0	231.0	339.0	305.0	0.0	0.0	1231.0	0.463038180341
ENSFDAG00000008058	375.0	312.0	286.0	367.0	0.0	0.0	1340.0	0.446268656716
ENSFDAG00000023507	201.0	93.5	103.5	194.5	0.0	0.0	592.5	0.332489451477
ENSFDAG00000025676	47.0	34.0	36.0	59.0	0.0	0.0	176.0	0.397727272727
ENSFDAG00000022583	1129.0	501.0	542.0	725.0	0.0	0.0	2897.0	0.360027614774
ENSFDAG00000018384	425.0	351.5	346.0	497.5	0.0	0.0	1620.0	0.430555555556
ENSFDAG00000005725	85.0	57.0	43.0	96.0	0.0	0.0	281.0	0.355871886121
ENSFDAG00000021595	390.0	334.0	340.0	308.0	0.0	0.0	1372.0	0.491253644315
ENSFDAG00000032750	143.0	126.0	104.0	140.0	0.0	0.0	513.0	0.448343079922
ENSFDAG00000024144	333.0	181.0	193.0	301.0	0.0	0.0	1008.0	0.371031746032
ENSFDAG00000014535	284.0	163.0	203.0	281.0	0.0	0.0	931.0	0.393125671321
ENSFDAG00000023468	831.0	659.0	700.0	746.0	0.0	0.0	2936.0	0.462874659401
ENSFDAG00000000096	33.0	23.0	20.0	31.0	0.0	0.0	107.0	0.401869158879
ENSFDAG00000021563	471.0	483.0	525.0	572.0	0.0	0.0	2051.0	0.491467576792
ENSFDAG00000021582	383.0	285.0	286.0	385.0	0.0	0.0	1339.0	0.42643764003
ENSFDAG00000025353	87.0	105.0	85.0	105.0	0.0	0.0	382.0	0.497382198953
ENSFDAG00000018265	83.0	72.0	111.0	76.0	0.0	0.0	342.0	0.535087719298
ENSFDAG00000019982	309.0	184.0	245.0	195.0	0.0	0.0	933.0	0.459807073955
ENSFDAG00000005329	117.0	149.0	145.0	210.0	0.0	0.0	621.0	0.473429951691
ENSFDAG00000006230	241.0	150.0	212.0	195.0	0.0	0.0	798.0	0.453634085213
ENSFDAG00000023026	240.0	321.0	258.0	162.0	0.0	0.0	981.0	0.590214067278
ENSFDAG00000021577	407.0	298.0	340.0	397.0	0.0	0.0	1442.0	0.442441054092
ENSFDAG00000025468	303.0	265.0	315.0	299.0	0.0	0.0	1182.0	0.490693739425
ENSFDAG00000014976	287.0	209.0	244.0	226.0	0.0	0.0	966.0	0.468944099379
ENSFDAG00000021562	231.0	158.0	170.0	277.0	0.0	0.0	836.0	0.392344497608
ENSFDAG00000024091	210.0	375.0	319.0	249.0	0.0	0.0	1153.0	0.601908065915
ENSFDAG00000000642	27.0	20.0	20.0	31.0	0.0	0.0	98.0	0.408163265306
ENSFDAG00000022630	381.0	267.0	279.0	424.0	0.0	0.0	1351.0	0.40414507772
ENSFDAG00000000893	255.0	149.0	207.0	172.0	0.0	0.0	783.0	0.45466155811
ENSFDAG00000022493	330.5	207.0	165.0	270.5	0.0	0.0	973.0	0.382322713258
ENSFDAG00000000705	28.0	33.0	29.0	24.0	0.0	0.0	114.0	0.543859649123
ENSFDAG00000026403	341.0	379.0	300.0	429.0	0.0	0.0	1449.0	0.468599033816
ENSFDAG00000021855	145.5	86.5	61.5	167.5	0.0	0.0	461.0	0.321041214751
ENSFDAG00000011763	261.0	166.0	239.0	156.0	0.0	0.0	822.0	0.492700729927
ENSFDAG00000026065	216.0	285.0	275.0	208.0	0.0	0.0	984.0	0.569105691057
